,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
231,UMN179_RS08575,GCF_000209675.1,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium,Gallibacterium anatis,Trans_reg_C,GCF_000209675.1-UMN179_RS08575,UMN179,-12.501971,-2.1451945
232,UMN179_RS05495,GCF_000209675.1,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium,Gallibacterium anatis,Trans_reg_C,GCF_000209675.1-UMN179_RS05495,UMN179,-3.4412959,-5.012578
233,UMN179_RS06460,GCF_000209675.1,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium,Gallibacterium anatis,HTH_8,GCF_000209675.1-UMN179_RS06460,UMN179,8.419876,10.196831
234,UMN179_RS06375,GCF_000209675.1,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium,Gallibacterium anatis,GerE,GCF_000209675.1-UMN179_RS06375,UMN179,10.92857,11.04683
235,UMN179_RS02570,GCF_000209675.1,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium,Gallibacterium anatis,Trans_reg_C,GCF_000209675.1-UMN179_RS02570,UMN179,-11.596739,-12.321666
236,FPB0191_RS10525,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,Trans_reg_C,GCF_000807275.1-FPB0191_RS10525,FPB0191,-14.759358,0.6936543
237,FPB0191_RS10400,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,Trans_reg_C,GCF_000807275.1-FPB0191_RS10400,FPB0191,-19.537704,1.5157893
238,FPB0191_RS11290,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,HTH_8,GCF_000807275.1-FPB0191_RS11290,FPB0191,11.229157,12.934503
239,FPB0191_RS08795,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,Trans_reg_C,GCF_000807275.1-FPB0191_RS08795,FPB0191,-16.14177,6.0113626
240,FPB0191_RS02625,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,Trans_reg_C,GCF_000807275.1-FPB0191_RS02625,FPB0191,-15.831734,-3.8798718
241,FPB0191_RS02495,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,,GCF_000807275.1-FPB0191_RS02495,FPB0191,-9.145536,15.2537155
242,FPB0191_RS02240,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,LytTR,GCF_000807275.1-FPB0191_RS02240,FPB0191,22.794815,8.552171
243,FPB0191_RS03375,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,HTH_8,GCF_000807275.1-FPB0191_RS03375,FPB0191,-0.2930518,7.877152
244,FPB0191_RS00545,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,Trans_reg_C,GCF_000807275.1-FPB0191_RS00545,FPB0191,-16.442556,8.078934
245,FPB0191_RS00470,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,GerE,GCF_000807275.1-FPB0191_RS00470,FPB0191,17.016382,-5.2973504
246,FPB0191_RS00295,GCF_000807275.1,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,Trans_reg_C,GCF_000807275.1-FPB0191_RS00295,FPB0191,-11.20478,-2.2941291
247,KKOR_RS12430,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,HTH_8,GCF_000024085.1-KKOR_RS12430,KKOR,-3.788078,25.328047
248,KKOR_RS11910,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS11910,KKOR,-21.327278,-6.381414
249,KKOR_RS10590,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS10590,KKOR,-24.424809,-5.844228
250,KKOR_RS10525,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS10525,KKOR,-7.944524,-4.298776
251,KKOR_RS11660,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS11660,KKOR,-11.042348,1.7767832
252,KKOR_RS11510,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,HTH_8,GCF_000024085.1-KKOR_RS11510,KKOR,12.3467045,12.266164
253,KKOR_RS08140,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS08140,KKOR,-15.968676,-5.8748603
254,KKOR_RS07050,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS07050,KKOR,-24.171925,-1.440762
255,KKOR_RS06725,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,GerE,GCF_000024085.1-KKOR_RS06725,KKOR,18.337622,-2.6584606
256,KKOR_RS06470,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS06470,KKOR,-16.888277,6.1507106
257,KKOR_RS06060,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,GerE,GCF_000024085.1-KKOR_RS06060,KKOR,22.564686,-4.571284
258,KKOR_RS05850,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,GGDEF,GCF_000024085.1-KKOR_RS05850,KKOR,1.4703442,1.7100778
259,KKOR_RS05410,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,HTH_8,GCF_000024085.1-KKOR_RS05410,KKOR,5.543103,20.352354
260,KKOR_RS04740,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,GerE,GCF_000024085.1-KKOR_RS04740,KKOR,26.736553,-3.8537295
261,KKOR_RS04445,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS04445,KKOR,-19.380768,-11.664748
262,KKOR_RS04420,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,,GCF_000024085.1-KKOR_RS04420,KKOR,-3.0644083,-17.98735
263,KKOR_RS02500,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,HTH_8,GCF_000024085.1-KKOR_RS02500,KKOR,-11.558994,23.431957
264,KKOR_RS02350,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,,GCF_000024085.1-KKOR_RS02350,KKOR,4.580726,-18.47365
265,KKOR_RS01110,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,,GCF_000024085.1-KKOR_RS01110,KKOR,0.7018186,-18.604362
266,KKOR_RS01105,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,,GCF_000024085.1-KKOR_RS01105,KKOR,4.2315545,-13.037791
267,KKOR_RS00825,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,LytTR,GCF_000024085.1-KKOR_RS00825,KKOR,20.204216,6.0517044
268,KKOR_RS00365,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS00365,KKOR,-13.925941,-7.1567054
269,KKOR_RS01705,GCF_000024085.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,Kangiella koreensis,Trans_reg_C,GCF_000024085.1-KKOR_RS01705,KKOR,-13.663342,-1.3779733
270,A8U91_RS18215,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Trans_reg_C,GCF_001678785.1-A8U91_RS18215,A8U91,-12.264997,3.9753788
271,A8U91_RS17150,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,HTH_8,GCF_001678785.1-A8U91_RS17150,A8U91,2.456227,3.8807132
272,A8U91_RS16865,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,HTH_8,GCF_001678785.1-A8U91_RS16865,A8U91,10.191876,16.284803
273,A8U91_RS14900,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Trans_reg_C,GCF_001678785.1-A8U91_RS14900,A8U91,-17.245962,-6.033502
274,A8U91_RS13210,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,GerE,GCF_001678785.1-A8U91_RS13210,A8U91,22.765877,-17.01053
275,A8U91_RS11635,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Trans_reg_C,GCF_001678785.1-A8U91_RS11635,A8U91,-28.246046,2.2502115
276,A8U91_RS11570,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,ANTAR,GCF_001678785.1-A8U91_RS11570,A8U91,32.677998,8.560617
277,A8U91_RS10695,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Sigma54_activat,GCF_001678785.1-A8U91_RS10695,A8U91,0.5404036,5.283662
278,A8U91_RS08495,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Trans_reg_C,GCF_001678785.1-A8U91_RS08495,A8U91,-22.218987,2.0934246
279,A8U91_RS08270,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Sigma54_activat,GCF_001678785.1-A8U91_RS08270,A8U91,5.9456754,8.702756
280,A8U91_RS08020,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Trans_reg_C,GCF_001678785.1-A8U91_RS08020,A8U91,-14.243388,7.344865
281,A8U91_RS07830,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,,GCF_001678785.1-A8U91_RS07830,A8U91,-3.6014566,4.531995
282,A8U91_RS04550,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Trans_reg_C,GCF_001678785.1-A8U91_RS04550,A8U91,-17.938587,2.858019
283,A8U91_RS02395,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,HTH_8,GCF_001678785.1-A8U91_RS02395,A8U91,-8.502348,22.333408
284,A8U91_RS01645,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,Trans_reg_C,GCF_001678785.1-A8U91_RS01645,A8U91,-21.916466,5.4819064
285,A8U91_RS01555,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,GerE,GCF_001678785.1-A8U91_RS01555,A8U91,17.249092,-3.4567368
286,A8U91_RS01880,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,GerE,GCF_001678785.1-A8U91_RS01880,A8U91,25.532322,-3.3935342
287,A8U91_RS01790,GCF_001678785.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas elongata,GerE,GCF_001678785.1-A8U91_RS01790,A8U91,24.25265,-14.558743
288,ABO_RS12990,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS12990,ABO,-14.4079075,9.226291
289,ABO_RS12870,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,,GCF_000009365.1-ABO_RS12870,ABO,6.6444764,11.290599
290,ABO_RS12865,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,GerE,GCF_000009365.1-ABO_RS12865,ABO,19.614817,-15.087575
291,ABO_RS11915,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,LytTR,GCF_000009365.1-ABO_RS11915,ABO,19.881947,4.1169047
292,ABO_RS11595,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,HTH_8,GCF_000009365.1-ABO_RS11595,ABO,10.088526,15.27337
293,ABO_RS10445,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,HTH_8,GCF_000009365.1-ABO_RS10445,ABO,-9.10458,24.646805
294,ABO_RS10300,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS10300,ABO,-19.62848,2.8643293
295,ABO_RS10230,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,GerE,GCF_000009365.1-ABO_RS10230,ABO,0.119087584,-8.408132
296,ABO_RS11065,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,GerE,GCF_000009365.1-ABO_RS11065,ABO,23.886446,-17.057201
297,ABO_RS08835,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS08835,ABO,-22.770159,1.5372273
298,ABO_RS08745,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS08745,ABO,-16.5859,0.43784538
299,ABO_RS07680,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,GGDEF,GCF_000009365.1-ABO_RS07680,ABO,10.018328,3.2616165
300,ABO_RS07075,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS07075,ABO,-24.484318,1.0510317
301,ABO_RS06790,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,PAS,GCF_000009365.1-ABO_RS06790,ABO,1.310628,-11.527436
302,ABO_RS06780,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,,GCF_000009365.1-ABO_RS06780,ABO,1.382939,-11.518812
303,ABO_RS06740,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,GerE,GCF_000009365.1-ABO_RS06740,ABO,27.138649,-3.165496
304,ABO_RS08115,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,,GCF_000009365.1-ABO_RS08115,ABO,-16.989355,-14.479498
305,ABO_RS04435,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,ANTAR,GCF_000009365.1-ABO_RS04435,ABO,33.335934,8.331356
306,ABO_RS04285,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS04285,ABO,-20.890854,-6.8327127
307,ABO_RS03835,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,HTH_8,GCF_000009365.1-ABO_RS03835,ABO,-10.926144,20.771917
308,ABO_RS03680,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS03680,ABO,-16.94455,-5.506372
309,ABO_RS03225,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS03225,ABO,-13.31047,-6.146115
310,ABO_RS02440,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,HTH_8,GCF_000009365.1-ABO_RS02440,ABO,2.5036826,20.12548
311,ABO_RS01740,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Sigma54_activat,GCF_000009365.1-ABO_RS01740,ABO,0.52313966,4.965208
312,ABO_RS01365,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS01365,ABO,-10.84572,3.2106583
313,ABO_RS01350,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,,GCF_000009365.1-ABO_RS01350,ABO,-0.44573626,-18.209764
314,ABO_RS00835,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS00835,ABO,-4.692256,-7.4158335
315,ABO_RS00545,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,,GCF_000009365.1-ABO_RS00545,ABO,5.0477567,-12.927314
316,ABO_RS00540,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,,GCF_000009365.1-ABO_RS00540,ABO,0.79489917,-19.427149
317,ABO_RS00160,GCF_000009365.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax borkumensis,Trans_reg_C,GCF_000009365.1-ABO_RS00160,ABO,-25.149918,4.6810317
318,BMZ48_RS11880,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,Trans_reg_C,GCF_900113085.1-BMZ48_RS11880,BMZ48,-14.309897,-7.5062337
319,BMZ48_RS11365,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,Trans_reg_C,GCF_900113085.1-BMZ48_RS11365,BMZ48,-12.40328,2.237872
320,BMZ48_RS01410,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,,GCF_900113085.1-BMZ48_RS01410,BMZ48,-2.6301842,20.270643
321,BMZ48_RS00645,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,ANTAR,GCF_900113085.1-BMZ48_RS00645,BMZ48,31.682644,9.661901
322,BMZ48_RS00050,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,HTH_8,GCF_900113085.1-BMZ48_RS00050,BMZ48,9.429751,15.568459
323,BMZ48_RS10510,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,,GCF_900113085.1-BMZ48_RS10510,BMZ48,7.1353908,-17.763632
324,BMZ48_RS10500,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,HTH_8,GCF_900113085.1-BMZ48_RS10500,BMZ48,2.7275567,7.6465135
325,BMZ48_RS08190,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,LytTR,GCF_900113085.1-BMZ48_RS08190,BMZ48,18.459152,5.1601734
326,BMZ48_RS03290,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,Trans_reg_C,GCF_900113085.1-BMZ48_RS03290,BMZ48,-6.260405,-8.599803
327,BMZ48_RS02870,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,,GCF_900113085.1-BMZ48_RS02870,BMZ48,24.16661,-1.7235484
328,BMZ48_RS02860,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,GerE,GCF_900113085.1-BMZ48_RS02860,BMZ48,23.503185,0.12828156
329,BMZ48_RS02770,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,Trans_reg_C,GCF_900113085.1-BMZ48_RS02770,BMZ48,-26.657038,-0.7939398
330,BMZ48_RS06735,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,GerE,GCF_900113085.1-BMZ48_RS06735,BMZ48,4.1839747,-25.97379
331,BMZ48_RS05925,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,,GCF_900113085.1-BMZ48_RS05925,BMZ48,-10.806293,-21.150805
332,BMZ48_RS05735,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,GerE,GCF_900113085.1-BMZ48_RS05735,BMZ48,24.98501,-5.4300966
333,BMZ48_RS05485,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,CheB_methylest,GCF_900113085.1-BMZ48_RS05485,BMZ48,11.889152,-6.6268764
334,BMZ48_RS05445,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,,GCF_900113085.1-BMZ48_RS05445,BMZ48,3.6384025,-1.8178637
335,BMZ48_RS05410,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,,GCF_900113085.1-BMZ48_RS05410,BMZ48,6.967197,1.3015037
336,BMZ48_RS03880,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,HTH_8,GCF_900113085.1-BMZ48_RS03880,BMZ48,3.7937398,19.570644
337,BMZ48_RS03865,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,GerE,GCF_900113085.1-BMZ48_RS03865,BMZ48,22.601828,-3.979715
338,BMZ48_RS03605,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,GerE,GCF_900113085.1-BMZ48_RS03605,BMZ48,19.222885,-7.0845633
339,BMZ48_RS09085,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,CheW,GCF_900113085.1-BMZ48_RS09085,BMZ48,18.659218,21.83815
340,BMZ48_RS08860,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,,GCF_900113085.1-BMZ48_RS08860,BMZ48,4.7570043,-12.260705
341,BMZ48_RS08810,GCF_900113085.1,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila,,GCF_900113085.1-BMZ48_RS08810,BMZ48,0.96179366,-18.04893
342,AU255_RS15940,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,GerE,GCF_002072955.1-AU255_RS15940,AU255,10.29985,8.445885
343,AU255_RS15185,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,GerE,GCF_002072955.1-AU255_RS15185,AU255,-1.0311061,-12.234559
344,AU255_RS14720,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Trans_reg_C,GCF_002072955.1-AU255_RS14720,AU255,-27.59301,-0.26224613
345,AU255_RS14080,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,HTH_8,GCF_002072955.1-AU255_RS14080,AU255,3.1376615,13.871841
346,AU255_RS13500,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,HD,GCF_002072955.1-AU255_RS13500,AU255,-2.4085581,-11.990614
347,AU255_RS13090,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Trans_reg_C,GCF_002072955.1-AU255_RS13090,AU255,-21.269497,-5.318861
